workload_id,dataset_id,model_id,split_id,validation_digest,candidate_id,profile_family,path,is_reference,log_n,slots,chain_length,scale_bits,status,assurance,reason,success_runs,failed_runs,observed_validation,decision_flips_v_cert,error_violations_v_cert,max_observed_error_v_cert,mean_total_ms,threshold,margin_floor,safety_factor,v_cert,v_amb,coverage_rate,min_margin,min_certified_margin,p5_margin,selected,run_tags
banknote__mlp_square_linear_score,banknote,mlp_square_linear_score,test_seed42_ratio0.3_prefix412_of412,sha256:fb9c56a6221c19e26b7e52f68b65f4cdc053e4a899a3ea40b3b322a320bfc49b,short_chain_5__rescale_aware,short_chain_5,rescale_aware,false,14,8192,5,40,REJECTED,NONE,rejected on V_cert: decision_flips=549 error_violations=1236,3,0,true,549,1236,0.6212435627,152.884160622,0.5,0.001,0.5,412,0,1,0.012219453,0.012219453,0.0257434487,false,tabular_sweep_banknote_mlp_square_linear_score_short_chain_5_rescale_aware_r1;tabular_sweep_banknote_mlp_square_linear_score_short_chain_5_rescale_aware_r2;tabular_sweep_banknote_mlp_square_linear_score_short_chain_5_rescale_aware_r3
banknote__mlp_square_linear_score,banknote,mlp_square_linear_score,test_seed42_ratio0.3_prefix412_of412,sha256:fb9c56a6221c19e26b7e52f68b65f4cdc053e4a899a3ea40b3b322a320bfc49b,short_chain_6_scale38__baseline_non_rescale,short_chain_6_scale38,baseline_non_rescale,false,14,8192,6,38,SAFE,OBSERVED_VALIDATION,"zero failures, zero decision flips, and zero error violations on V_cert=412",3,0,true,0,0,8.39999991786e-09,170.484172189,0.5,0.001,0.5,412,0,1,0.012219453,0.012219453,0.0257434487,false,tabular_sweep_banknote_mlp_square_linear_score_short_chain_6_scale38_baseline_non_rescale_r1;tabular_sweep_banknote_mlp_square_linear_score_short_chain_6_scale38_baseline_non_rescale_r2;tabular_sweep_banknote_mlp_square_linear_score_short_chain_6_scale38_baseline_non_rescale_r3
banknote__mlp_square_linear_score,banknote,mlp_square_linear_score,test_seed42_ratio0.3_prefix412_of412,sha256:fb9c56a6221c19e26b7e52f68b65f4cdc053e4a899a3ea40b3b322a320bfc49b,short_chain_6_scale38__rescale_aware,short_chain_6_scale38,rescale_aware,false,14,8192,6,38,SAFE,OBSERVED_VALIDATION,"zero failures, zero decision flips, and zero error violations on V_cert=412",3,0,true,0,0,9.60000001715e-09,176.926964827,0.5,0.001,0.5,412,0,1,0.012219453,0.012219453,0.0257434487,false,tabular_sweep_banknote_mlp_square_linear_score_short_chain_6_scale38_rescale_aware_r1;tabular_sweep_banknote_mlp_square_linear_score_short_chain_6_scale38_rescale_aware_r2;tabular_sweep_banknote_mlp_square_linear_score_short_chain_6_scale38_rescale_aware_r3
banknote__mlp_square_linear_score,banknote,mlp_square_linear_score,test_seed42_ratio0.3_prefix412_of412,sha256:fb9c56a6221c19e26b7e52f68b65f4cdc053e4a899a3ea40b3b322a320bfc49b,short_chain_6_scale40__baseline_non_rescale,short_chain_6_scale40,baseline_non_rescale,false,14,8192,6,40,SAFE,OBSERVED_VALIDATION,"zero failures, zero decision flips, and zero error violations on V_cert=412",3,0,true,0,0,1.89999993516e-09,170.193720447,0.5,0.001,0.5,412,0,1,0.012219453,0.012219453,0.0257434487,true,tabular_sweep_banknote_mlp_square_linear_score_short_chain_6_scale40_baseline_non_rescale_r1;tabular_sweep_banknote_mlp_square_linear_score_short_chain_6_scale40_baseline_non_rescale_r2;tabular_sweep_banknote_mlp_square_linear_score_short_chain_6_scale40_baseline_non_rescale_r3
banknote__mlp_square_linear_score,banknote,mlp_square_linear_score,test_seed42_ratio0.3_prefix412_of412,sha256:fb9c56a6221c19e26b7e52f68b65f4cdc053e4a899a3ea40b3b322a320bfc49b,short_chain_6_scale40__rescale_aware,short_chain_6_scale40,rescale_aware,false,14,8192,6,40,SAFE,OBSERVED_VALIDATION,"zero failures, zero decision flips, and zero error violations on V_cert=412",3,0,true,0,0,1.09999997999e-09,176.493878294,0.5,0.001,0.5,412,0,1,0.012219453,0.012219453,0.0257434487,false,tabular_sweep_banknote_mlp_square_linear_score_short_chain_6_scale40_rescale_aware_r1;tabular_sweep_banknote_mlp_square_linear_score_short_chain_6_scale40_rescale_aware_r2;tabular_sweep_banknote_mlp_square_linear_score_short_chain_6_scale40_rescale_aware_r3
banknote__mlp_square_linear_score,banknote,mlp_square_linear_score,test_seed42_ratio0.3_prefix412_of412,sha256:fb9c56a6221c19e26b7e52f68b65f4cdc053e4a899a3ea40b3b322a320bfc49b,short_chain_6_scale42__baseline_non_rescale,short_chain_6_scale42,baseline_non_rescale,false,14,8192,6,42,SAFE,OBSERVED_VALIDATION,"zero failures, zero decision flips, and zero error violations on V_cert=412",3,0,true,0,0,4.99999930348e-10,170.693062322,0.5,0.001,0.5,412,0,1,0.012219453,0.012219453,0.0257434487,false,tabular_sweep_banknote_mlp_square_linear_score_short_chain_6_scale42_baseline_non_rescale_r1;tabular_sweep_banknote_mlp_square_linear_score_short_chain_6_scale42_baseline_non_rescale_r2;tabular_sweep_banknote_mlp_square_linear_score_short_chain_6_scale42_baseline_non_rescale_r3
banknote__mlp_square_linear_score,banknote,mlp_square_linear_score,test_seed42_ratio0.3_prefix412_of412,sha256:fb9c56a6221c19e26b7e52f68b65f4cdc053e4a899a3ea40b3b322a320bfc49b,short_chain_6_scale42__rescale_aware,short_chain_6_scale42,rescale_aware,false,14,8192,6,42,SAFE,OBSERVED_VALIDATION,"zero failures, zero decision flips, and zero error violations on V_cert=412",3,0,true,0,0,2.999999138e-10,176.832858431,0.5,0.001,0.5,412,0,1,0.012219453,0.012219453,0.0257434487,false,tabular_sweep_banknote_mlp_square_linear_score_short_chain_6_scale42_rescale_aware_r1;tabular_sweep_banknote_mlp_square_linear_score_short_chain_6_scale42_rescale_aware_r2;tabular_sweep_banknote_mlp_square_linear_score_short_chain_6_scale42_rescale_aware_r3
digits_binary__linear_poly3,digits_binary,linear_poly3,test_seed42_ratio0.3_prefix540_of540,sha256:d1b62ea84e65ac2bfcb2291cc41625d8f8ccc3e81a6fec3033bb91abe2d09bb2,deep_chain_8_scale45__baseline_non_rescale,deep_chain_8_scale45,baseline_non_rescale,false,15,16384,8,45,SAFE,OBSERVED_VALIDATION,"zero failures, zero decision flips, and zero error violations on V_cert=530",3,0,true,0,0,1.00000008274e-10,470.848896819,0.5,0.001,0.5,530,10,0.981481481481,0.0001087829,0.0010907863,0.0021459455,false,tabular_sweep_digits_binary_linear_poly3_deep_chain_8_scale45_baseline_non_rescale_r1;tabular_sweep_digits_binary_linear_poly3_deep_chain_8_scale45_baseline_non_rescale_r2;tabular_sweep_digits_binary_linear_poly3_deep_chain_8_scale45_baseline_non_rescale_r3
digits_binary__linear_poly3,digits_binary,linear_poly3,test_seed42_ratio0.3_prefix540_of540,sha256:d1b62ea84e65ac2bfcb2291cc41625d8f8ccc3e81a6fec3033bb91abe2d09bb2,deep_chain_8_scale45__rescale_aware,deep_chain_8_scale45,rescale_aware,false,15,16384,8,45,SAFE,OBSERVED_VALIDATION,"zero failures, zero decision flips, and zero error violations on V_cert=530",3,0,true,0,0,1.00000008274e-10,445.858832904,0.5,0.001,0.5,530,10,0.981481481481,0.0001087829,0.0010907863,0.0021459455,false,tabular_sweep_digits_binary_linear_poly3_deep_chain_8_scale45_rescale_aware_r1;tabular_sweep_digits_binary_linear_poly3_deep_chain_8_scale45_rescale_aware_r2;tabular_sweep_digits_binary_linear_poly3_deep_chain_8_scale45_rescale_aware_r3
digits_binary__linear_poly3,digits_binary,linear_poly3,test_seed42_ratio0.3_prefix540_of540,sha256:d1b62ea84e65ac2bfcb2291cc41625d8f8ccc3e81a6fec3033bb91abe2d09bb2,deep_chain_9_scale45__baseline_non_rescale,deep_chain_9_scale45,baseline_non_rescale,false,15,16384,9,45,SAFE,OBSERVED_VALIDATION,"zero failures, zero decision flips, and zero error violations on V_cert=530",3,0,true,0,0,1.00000008274e-10,536.364116548,0.5,0.001,0.5,530,10,0.981481481481,0.0001087829,0.0010907863,0.0021459455,false,tabular_sweep_digits_binary_linear_poly3_deep_chain_9_scale45_baseline_non_rescale_r1;tabular_sweep_digits_binary_linear_poly3_deep_chain_9_scale45_baseline_non_rescale_r2;tabular_sweep_digits_binary_linear_poly3_deep_chain_9_scale45_baseline_non_rescale_r3
digits_binary__linear_poly3,digits_binary,linear_poly3,test_seed42_ratio0.3_prefix540_of540,sha256:d1b62ea84e65ac2bfcb2291cc41625d8f8ccc3e81a6fec3033bb91abe2d09bb2,deep_chain_9_scale45__rescale_aware,deep_chain_9_scale45,rescale_aware,false,15,16384,9,45,SAFE,OBSERVED_VALIDATION,"zero failures, zero decision flips, and zero error violations on V_cert=530",3,0,true,0,0,1.00000008274e-10,518.027751257,0.5,0.001,0.5,530,10,0.981481481481,0.0001087829,0.0010907863,0.0021459455,false,tabular_sweep_digits_binary_linear_poly3_deep_chain_9_scale45_rescale_aware_r1;tabular_sweep_digits_binary_linear_poly3_deep_chain_9_scale45_rescale_aware_r2;tabular_sweep_digits_binary_linear_poly3_deep_chain_9_scale45_rescale_aware_r3
digits_binary__linear_poly3,digits_binary,linear_poly3,test_seed42_ratio0.3_prefix540_of540,sha256:d1b62ea84e65ac2bfcb2291cc41625d8f8ccc3e81a6fec3033bb91abe2d09bb2,default__baseline_non_rescale,default,baseline_non_rescale,false,14,8192,7,45,SAFE,OBSERVED_VALIDATION,"zero failures, zero decision flips, and zero error violations on V_cert=530",3,0,true,0,0,1.00000008274e-10,203.069393895,0.5,0.001,0.5,530,10,0.981481481481,0.0001087829,0.0010907863,0.0021459455,false,tabular_sweep_digits_binary_linear_poly3_default_baseline_non_rescale_r1;tabular_sweep_digits_binary_linear_poly3_default_baseline_non_rescale_r2;tabular_sweep_digits_binary_linear_poly3_default_baseline_non_rescale_r3
digits_binary__linear_poly3,digits_binary,linear_poly3,test_seed42_ratio0.3_prefix540_of540,sha256:d1b62ea84e65ac2bfcb2291cc41625d8f8ccc3e81a6fec3033bb91abe2d09bb2,default__rescale_aware,default,rescale_aware,true,14,8192,7,45,SAFE,OBSERVED_VALIDATION,"zero failures, zero decision flips, and zero error violations on V_cert=530",3,0,true,0,0,2.08000000002e-07,176.299848346,0.5,0.001,0.5,530,10,0.981481481481,0.0001087829,0.0010907863,0.0021459455,true,tabular_sweep_digits_binary_linear_poly3_default_rescale_aware_r1;tabular_sweep_digits_binary_linear_poly3_default_rescale_aware_r2;tabular_sweep_digits_binary_linear_poly3_default_rescale_aware_r3
digits_binary__linear_poly3,digits_binary,linear_poly3,test_seed42_ratio0.3_prefix540_of540,sha256:d1b62ea84e65ac2bfcb2291cc41625d8f8ccc3e81a6fec3033bb91abe2d09bb2,scale38__baseline_non_rescale,scale38,baseline_non_rescale,false,14,8192,7,38,SAFE,OBSERVED_VALIDATION,"zero failures, zero decision flips, and zero error violations on V_cert=530",3,0,true,0,0,8.00000010681e-10,203.159485715,0.5,0.001,0.5,530,10,0.981481481481,0.0001087829,0.0010907863,0.0021459455,false,tabular_sweep_digits_binary_linear_poly3_scale38_baseline_non_rescale_r1;tabular_sweep_digits_binary_linear_poly3_scale38_baseline_non_rescale_r2;tabular_sweep_digits_binary_linear_poly3_scale38_baseline_non_rescale_r3
digits_binary__linear_poly3,digits_binary,linear_poly3,test_seed42_ratio0.3_prefix540_of540,sha256:d1b62ea84e65ac2bfcb2291cc41625d8f8ccc3e81a6fec3033bb91abe2d09bb2,scale38__rescale_aware,scale38,rescale_aware,false,14,8192,7,38,SAFE,OBSERVED_VALIDATION,"zero failures, zero decision flips, and zero error violations on V_cert=530",3,0,true,0,0,1.29999999654e-09,191.729144894,0.5,0.001,0.5,530,10,0.981481481481,0.0001087829,0.0010907863,0.0021459455,false,tabular_sweep_digits_binary_linear_poly3_scale38_rescale_aware_r1;tabular_sweep_digits_binary_linear_poly3_scale38_rescale_aware_r2;tabular_sweep_digits_binary_linear_poly3_scale38_rescale_aware_r3
digits_binary__linear_poly3,digits_binary,linear_poly3,test_seed42_ratio0.3_prefix540_of540,sha256:d1b62ea84e65ac2bfcb2291cc41625d8f8ccc3e81a6fec3033bb91abe2d09bb2,scale40__baseline_non_rescale,scale40,baseline_non_rescale,false,14,8192,7,40,SAFE,OBSERVED_VALIDATION,"zero failures, zero decision flips, and zero error violations on V_cert=530",3,0,true,0,0,1.00000008274e-10,202.36472814,0.5,0.001,0.5,530,10,0.981481481481,0.0001087829,0.0010907863,0.0021459455,false,tabular_sweep_digits_binary_linear_poly3_scale40_baseline_non_rescale_r1;tabular_sweep_digits_binary_linear_poly3_scale40_baseline_non_rescale_r2;tabular_sweep_digits_binary_linear_poly3_scale40_baseline_non_rescale_r3
digits_binary__linear_poly3,digits_binary,linear_poly3,test_seed42_ratio0.3_prefix540_of540,sha256:d1b62ea84e65ac2bfcb2291cc41625d8f8ccc3e81a6fec3033bb91abe2d09bb2,scale40__rescale_aware,scale40,rescale_aware,false,14,8192,7,40,SAFE,OBSERVED_VALIDATION,"zero failures, zero decision flips, and zero error violations on V_cert=530",3,0,true,0,0,2.00000016548e-10,191.081127395,0.5,0.001,0.5,530,10,0.981481481481,0.0001087829,0.0010907863,0.0021459455,false,tabular_sweep_digits_binary_linear_poly3_scale40_rescale_aware_r1;tabular_sweep_digits_binary_linear_poly3_scale40_rescale_aware_r2;tabular_sweep_digits_binary_linear_poly3_scale40_rescale_aware_r3
digits_binary__linear_poly3,digits_binary,linear_poly3,test_seed42_ratio0.3_prefix540_of540,sha256:d1b62ea84e65ac2bfcb2291cc41625d8f8ccc3e81a6fec3033bb91abe2d09bb2,scale42__baseline_non_rescale,scale42,baseline_non_rescale,false,14,8192,7,42,SAFE,OBSERVED_VALIDATION,"zero failures, zero decision flips, and zero error violations on V_cert=530",3,0,true,0,0,1.00000008274e-10,202.47048664,0.5,0.001,0.5,530,10,0.981481481481,0.0001087829,0.0010907863,0.0021459455,false,tabular_sweep_digits_binary_linear_poly3_scale42_baseline_non_rescale_r1;tabular_sweep_digits_binary_linear_poly3_scale42_baseline_non_rescale_r2;tabular_sweep_digits_binary_linear_poly3_scale42_baseline_non_rescale_r3
digits_binary__linear_poly3,digits_binary,linear_poly3,test_seed42_ratio0.3_prefix540_of540,sha256:d1b62ea84e65ac2bfcb2291cc41625d8f8ccc3e81a6fec3033bb91abe2d09bb2,scale42__rescale_aware,scale42,rescale_aware,false,14,8192,7,42,SAFE,OBSERVED_VALIDATION,"zero failures, zero decision flips, and zero error violations on V_cert=530",3,0,true,0,0,1.00000008274e-10,191.393636145,0.5,0.001,0.5,530,10,0.981481481481,0.0001087829,0.0010907863,0.0021459455,false,tabular_sweep_digits_binary_linear_poly3_scale42_rescale_aware_r1;tabular_sweep_digits_binary_linear_poly3_scale42_rescale_aware_r2;tabular_sweep_digits_binary_linear_poly3_scale42_rescale_aware_r3
digits_binary__linear_poly3,digits_binary,linear_poly3,test_seed42_ratio0.3_prefix540_of540,sha256:d1b62ea84e65ac2bfcb2291cc41625d8f8ccc3e81a6fec3033bb91abe2d09bb2,short_chain_3__baseline_non_rescale,short_chain_3,baseline_non_rescale,false,14,8192,3,35,REJECTED,NONE,rejected on V_cert: decision_flips=756 error_violations=1590,3,0,true,756,1590,0.6159805173,106.658453436,0.5,0.001,0.5,530,10,0.981481481481,0.0001087829,0.0010907863,0.0021459455,false,tabular_sweep_digits_binary_linear_poly3_short_chain_3_baseline_non_rescale_r1;tabular_sweep_digits_binary_linear_poly3_short_chain_3_baseline_non_rescale_r2;tabular_sweep_digits_binary_linear_poly3_short_chain_3_baseline_non_rescale_r3
digits_binary__linear_poly3,digits_binary,linear_poly3,test_seed42_ratio0.3_prefix540_of540,sha256:d1b62ea84e65ac2bfcb2291cc41625d8f8ccc3e81a6fec3033bb91abe2d09bb2,short_chain_3__rescale_aware,short_chain_3,rescale_aware,false,14,8192,3,35,FAILED,NONE,candidate execution failed in 3 run(s),0,3,false,0,0,0,0,0.5,0.001,0.5,530,10,0.981481481481,0.0001087829,0.0010907863,0.0021459455,false,tabular_sweep_digits_binary_linear_poly3_short_chain_3_rescale_aware_r1;tabular_sweep_digits_binary_linear_poly3_short_chain_3_rescale_aware_r2;tabular_sweep_digits_binary_linear_poly3_short_chain_3_rescale_aware_r3
digits_binary__linear_poly3,digits_binary,linear_poly3,test_seed42_ratio0.3_prefix540_of540,sha256:d1b62ea84e65ac2bfcb2291cc41625d8f8ccc3e81a6fec3033bb91abe2d09bb2,short_chain_5__baseline_non_rescale,short_chain_5,baseline_non_rescale,false,14,8192,5,40,REJECTED,NONE,rejected on V_cert: decision_flips=756 error_violations=1590,3,0,true,756,1590,0.6159805173,153.566316903,0.5,0.001,0.5,530,10,0.981481481481,0.0001087829,0.0010907863,0.0021459455,false,tabular_sweep_digits_binary_linear_poly3_short_chain_5_baseline_non_rescale_r1;tabular_sweep_digits_binary_linear_poly3_short_chain_5_baseline_non_rescale_r2;tabular_sweep_digits_binary_linear_poly3_short_chain_5_baseline_non_rescale_r3
digits_binary__linear_poly3,digits_binary,linear_poly3,test_seed42_ratio0.3_prefix540_of540,sha256:d1b62ea84e65ac2bfcb2291cc41625d8f8ccc3e81a6fec3033bb91abe2d09bb2,short_chain_5__rescale_aware,short_chain_5,rescale_aware,false,14,8192,5,40,FAILED,NONE,candidate execution failed in 3 run(s),0,3,false,0,0,0,0,0.5,0.001,0.5,530,10,0.981481481481,0.0001087829,0.0010907863,0.0021459455,false,tabular_sweep_digits_binary_linear_poly3_short_chain_5_rescale_aware_r1;tabular_sweep_digits_binary_linear_poly3_short_chain_5_rescale_aware_r2;tabular_sweep_digits_binary_linear_poly3_short_chain_5_rescale_aware_r3
digits_binary__linear_poly3,digits_binary,linear_poly3,test_seed42_ratio0.3_prefix540_of540,sha256:d1b62ea84e65ac2bfcb2291cc41625d8f8ccc3e81a6fec3033bb91abe2d09bb2,short_chain_6_scale38__baseline_non_rescale,short_chain_6_scale38,baseline_non_rescale,false,14,8192,6,38,REJECTED,NONE,rejected on V_cert: decision_flips=756 error_violations=1590,3,0,true,756,1590,0.6159670151,177.196327556,0.5,0.001,0.5,530,10,0.981481481481,0.0001087829,0.0010907863,0.0021459455,false,tabular_sweep_digits_binary_linear_poly3_short_chain_6_scale38_baseline_non_rescale_r1;tabular_sweep_digits_binary_linear_poly3_short_chain_6_scale38_baseline_non_rescale_r2;tabular_sweep_digits_binary_linear_poly3_short_chain_6_scale38_baseline_non_rescale_r3
digits_binary__linear_poly3,digits_binary,linear_poly3,test_seed42_ratio0.3_prefix540_of540,sha256:d1b62ea84e65ac2bfcb2291cc41625d8f8ccc3e81a6fec3033bb91abe2d09bb2,short_chain_6_scale38__rescale_aware,short_chain_6_scale38,rescale_aware,false,14,8192,6,38,REJECTED,NONE,rejected on V_cert: decision_flips=756 error_violations=1590,3,0,true,756,1590,0.615966911,155.94701675,0.5,0.001,0.5,530,10,0.981481481481,0.0001087829,0.0010907863,0.0021459455,false,tabular_sweep_digits_binary_linear_poly3_short_chain_6_scale38_rescale_aware_r1;tabular_sweep_digits_binary_linear_poly3_short_chain_6_scale38_rescale_aware_r2;tabular_sweep_digits_binary_linear_poly3_short_chain_6_scale38_rescale_aware_r3
digits_binary__linear_poly3,digits_binary,linear_poly3,test_seed42_ratio0.3_prefix540_of540,sha256:d1b62ea84e65ac2bfcb2291cc41625d8f8ccc3e81a6fec3033bb91abe2d09bb2,short_chain_6_scale40__baseline_non_rescale,short_chain_6_scale40,baseline_non_rescale,false,14,8192,6,40,REJECTED,NONE,rejected on V_cert: decision_flips=756 error_violations=1590,3,0,true,756,1590,0.6159803664,177.067845359,0.5,0.001,0.5,530,10,0.981481481481,0.0001087829,0.0010907863,0.0021459455,false,tabular_sweep_digits_binary_linear_poly3_short_chain_6_scale40_baseline_non_rescale_r1;tabular_sweep_digits_binary_linear_poly3_short_chain_6_scale40_baseline_non_rescale_r2;tabular_sweep_digits_binary_linear_poly3_short_chain_6_scale40_baseline_non_rescale_r3
digits_binary__linear_poly3,digits_binary,linear_poly3,test_seed42_ratio0.3_prefix540_of540,sha256:d1b62ea84e65ac2bfcb2291cc41625d8f8ccc3e81a6fec3033bb91abe2d09bb2,short_chain_6_scale40__rescale_aware,short_chain_6_scale40,rescale_aware,false,14,8192,6,40,REJECTED,NONE,rejected on V_cert: decision_flips=756 error_violations=1590,3,0,true,756,1590,0.6159802619,155.958879654,0.5,0.001,0.5,530,10,0.981481481481,0.0001087829,0.0010907863,0.0021459455,false,tabular_sweep_digits_binary_linear_poly3_short_chain_6_scale40_rescale_aware_r1;tabular_sweep_digits_binary_linear_poly3_short_chain_6_scale40_rescale_aware_r2;tabular_sweep_digits_binary_linear_poly3_short_chain_6_scale40_rescale_aware_r3
digits_binary__linear_poly3,digits_binary,linear_poly3,test_seed42_ratio0.3_prefix540_of540,sha256:d1b62ea84e65ac2bfcb2291cc41625d8f8ccc3e81a6fec3033bb91abe2d09bb2,short_chain_6_scale42__baseline_non_rescale,short_chain_6_scale42,baseline_non_rescale,false,14,8192,6,42,REJECTED,NONE,rejected on V_cert: decision_flips=756 error_violations=1590,3,0,true,756,1590,0.6159805153,177.301309914,0.5,0.001,0.5,530,10,0.981481481481,0.0001087829,0.0010907863,0.0021459455,false,tabular_sweep_digits_binary_linear_poly3_short_chain_6_scale42_baseline_non_rescale_r1;tabular_sweep_digits_binary_linear_poly3_short_chain_6_scale42_baseline_non_rescale_r2;tabular_sweep_digits_binary_linear_poly3_short_chain_6_scale42_baseline_non_rescale_r3
digits_binary__linear_poly3,digits_binary,linear_poly3,test_seed42_ratio0.3_prefix540_of540,sha256:d1b62ea84e65ac2bfcb2291cc41625d8f8ccc3e81a6fec3033bb91abe2d09bb2,short_chain_6_scale42__rescale_aware,short_chain_6_scale42,rescale_aware,false,14,8192,6,42,REJECTED,NONE,rejected on V_cert: decision_flips=756 error_violations=1590,3,0,true,756,1590,0.6159805152,156.380853416,0.5,0.001,0.5,530,10,0.981481481481,0.0001087829,0.0010907863,0.0021459455,false,tabular_sweep_digits_binary_linear_poly3_short_chain_6_scale42_rescale_aware_r1;tabular_sweep_digits_binary_linear_poly3_short_chain_6_scale42_rescale_aware_r2;tabular_sweep_digits_binary_linear_poly3_short_chain_6_scale42_rescale_aware_r3
digits_binary__mlp_square_linear_score,digits_binary,mlp_square_linear_score,test_seed42_ratio0.3_prefix540_of540,sha256:42701c7b77668c4147ce8c696f2e73bb007eade6cf4dc96021b6c8e077550666,deep_chain_8_scale45__baseline_non_rescale,deep_chain_8_scale45,baseline_non_rescale,false,15,16384,8,45,SAFE,OBSERVED_VALIDATION,"zero failures, zero decision flips, and zero error violations on V_cert=505",3,0,true,0,0,1.00000008274e-10,617.641689228,0.5,0.001,0.5,505,35,0.935185185185,4.5192e-06,0.0010321653,0.0007069918,false,tabular_sweep_digits_binary_mlp_square_linear_score_deep_chain_8_scale45_baseline_non_rescale_r1;tabular_sweep_digits_binary_mlp_square_linear_score_deep_chain_8_scale45_baseline_non_rescale_r2;tabular_sweep_digits_binary_mlp_square_linear_score_deep_chain_8_scale45_baseline_non_rescale_r3
digits_binary__mlp_square_linear_score,digits_binary,mlp_square_linear_score,test_seed42_ratio0.3_prefix540_of540,sha256:42701c7b77668c4147ce8c696f2e73bb007eade6cf4dc96021b6c8e077550666,deep_chain_8_scale45__rescale_aware,deep_chain_8_scale45,rescale_aware,false,15,16384,8,45,SAFE,OBSERVED_VALIDATION,"zero failures, zero decision flips, and zero error violations on V_cert=505",3,0,true,0,0,1.00000008274e-10,631.201446792,0.5,0.001,0.5,505,35,0.935185185185,4.5192e-06,0.0010321653,0.0007069918,false,tabular_sweep_digits_binary_mlp_square_linear_score_deep_chain_8_scale45_rescale_aware_r1;tabular_sweep_digits_binary_mlp_square_linear_score_deep_chain_8_scale45_rescale_aware_r2;tabular_sweep_digits_binary_mlp_square_linear_score_deep_chain_8_scale45_rescale_aware_r3
digits_binary__mlp_square_linear_score,digits_binary,mlp_square_linear_score,test_seed42_ratio0.3_prefix540_of540,sha256:42701c7b77668c4147ce8c696f2e73bb007eade6cf4dc96021b6c8e077550666,deep_chain_9_scale45__baseline_non_rescale,deep_chain_9_scale45,baseline_non_rescale,false,15,16384,9,45,SAFE,OBSERVED_VALIDATION,"zero failures, zero decision flips, and zero error violations on V_cert=505",3,0,true,0,0,1.00000008274e-10,714.035560426,0.5,0.001,0.5,505,35,0.935185185185,4.5192e-06,0.0010321653,0.0007069918,false,tabular_sweep_digits_binary_mlp_square_linear_score_deep_chain_9_scale45_baseline_non_rescale_r1;tabular_sweep_digits_binary_mlp_square_linear_score_deep_chain_9_scale45_baseline_non_rescale_r2;tabular_sweep_digits_binary_mlp_square_linear_score_deep_chain_9_scale45_baseline_non_rescale_r3
digits_binary__mlp_square_linear_score,digits_binary,mlp_square_linear_score,test_seed42_ratio0.3_prefix540_of540,sha256:42701c7b77668c4147ce8c696f2e73bb007eade6cf4dc96021b6c8e077550666,deep_chain_9_scale45__rescale_aware,deep_chain_9_scale45,rescale_aware,false,15,16384,9,45,SAFE,OBSERVED_VALIDATION,"zero failures, zero decision flips, and zero error violations on V_cert=505",3,0,true,0,0,1.00000008274e-10,752.337289649,0.5,0.001,0.5,505,35,0.935185185185,4.5192e-06,0.0010321653,0.0007069918,false,tabular_sweep_digits_binary_mlp_square_linear_score_deep_chain_9_scale45_rescale_aware_r1;tabular_sweep_digits_binary_mlp_square_linear_score_deep_chain_9_scale45_rescale_aware_r2;tabular_sweep_digits_binary_mlp_square_linear_score_deep_chain_9_scale45_rescale_aware_r3
digits_binary__mlp_square_linear_score,digits_binary,mlp_square_linear_score,test_seed42_ratio0.3_prefix540_of540,sha256:42701c7b77668c4147ce8c696f2e73bb007eade6cf4dc96021b6c8e077550666,default__baseline_non_rescale,default,baseline_non_rescale,false,14,8192,7,45,SAFE,OBSERVED_VALIDATION,"zero failures, zero decision flips, and zero error violations on V_cert=505",3,0,true,0,0,1.00000008274e-10,266.274077225,0.5,0.001,0.5,505,35,0.935185185185,4.5192e-06,0.0010321653,0.0007069918,false,tabular_sweep_digits_binary_mlp_square_linear_score_default_baseline_non_rescale_r1;tabular_sweep_digits_binary_mlp_square_linear_score_default_baseline_non_rescale_r2;tabular_sweep_digits_binary_mlp_square_linear_score_default_baseline_non_rescale_r3
digits_binary__mlp_square_linear_score,digits_binary,mlp_square_linear_score,test_seed42_ratio0.3_prefix540_of540,sha256:42701c7b77668c4147ce8c696f2e73bb007eade6cf4dc96021b6c8e077550666,default__rescale_aware,default,rescale_aware,true,14,8192,7,45,SAFE,OBSERVED_VALIDATION,"zero failures, zero decision flips, and zero error violations on V_cert=505",3,0,true,0,0,1.00000008274e-10,270.122899892,0.5,0.001,0.5,505,35,0.935185185185,4.5192e-06,0.0010321653,0.0007069918,false,tabular_sweep_digits_binary_mlp_square_linear_score_default_rescale_aware_r1;tabular_sweep_digits_binary_mlp_square_linear_score_default_rescale_aware_r2;tabular_sweep_digits_binary_mlp_square_linear_score_default_rescale_aware_r3
digits_binary__mlp_square_linear_score,digits_binary,mlp_square_linear_score,test_seed42_ratio0.3_prefix540_of540,sha256:42701c7b77668c4147ce8c696f2e73bb007eade6cf4dc96021b6c8e077550666,scale38__baseline_non_rescale,scale38,baseline_non_rescale,false,14,8192,7,38,SAFE,OBSERVED_VALIDATION,"zero failures, zero decision flips, and zero error violations on V_cert=505",3,0,true,0,0,7.00000057918e-10,266.752396319,0.5,0.001,0.5,505,35,0.935185185185,4.5192e-06,0.0010321653,0.0007069918,false,tabular_sweep_digits_binary_mlp_square_linear_score_scale38_baseline_non_rescale_r1;tabular_sweep_digits_binary_mlp_square_linear_score_scale38_baseline_non_rescale_r2;tabular_sweep_digits_binary_mlp_square_linear_score_scale38_baseline_non_rescale_r3
